Tweet Id;Text;Name;Screen Name;UTC;Created At;Favorites;Retweets;Language;Client;Tweet Type;Media Type;Media URLs;URLs;Hashtags;Mentions
1216418342556311552;Down sendromlu kardeşine şarkı söyleyen melek https://t.co/hBcyP5LRMv;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T17:55:07.000Z;Sun Jan 12 17:55:07 +0000 2020;4829;233;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216417931594170373/pu/pl/xjUpKXQPxlFRSOfn.m3u8?tag=10 ;0;0;0
1216404531472404481;https://t.co/EKlnqdrPEI;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T17:00:14.000Z;Sun Jan 12 17:00:14 +0000 2020;2798;61;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Photo;https://pbs.twimg.com/media/EOGJeLSXsAAMTYc.jpg ;0;0;0
1216389864775725057;Dünyanın en pozitif videosu https://t.co/gpD8kTnuqS;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T16:01:57.000Z;Sun Jan 12 16:01:57 +0000 2020;1931;83;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216389674232614915/pu/vid/480x480/KlB4GAypAX8oJyQt.mp4?tag=10 ;0;0;0
1216372432950497281;On kere düştüm https://t.co/8x6MHkLmPB;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T14:52:41.000Z;Sun Jan 12 14:52:41 +0000 2020;853;47;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216372306571939840/pu/vid/360x638/BWENwF0Fzp563VTf.mp4?tag=10 ;0;0;0
1216350919366971392;Günlük sefalet bebek dozumuzu alalım https://t.co/w4Nf5svzXj;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T13:27:12.000Z;Sun Jan 12 13:27:12 +0000 2020;3134;86;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216350826198962177/pu/vid/360x640/F6P1eqyd_kj2Qori.mp4?tag=10 ;0;0;0
1216340966732451841;Ahahahahhaa çok iyi uğurlama https://t.co/TiU7CKDh9h;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T12:47:39.000Z;Sun Jan 12 12:47:39 +0000 2020;5344;447;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216340543829049350/pu/pl/deXIOXODFqUwU0sY.m3u8?tag=10 ;0;0;0
1216275955964092416;Abla terörü https://t.co/0H4A7eLQ3V;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T08:29:19.000Z;Sun Jan 12 08:29:19 +0000 2020;1842;89;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216275876796686336/pu/pl/Vq753xkdxZnIS0OG.m3u8?tag=10 ;0;0;0
1216259671474036736;Günaydın https://t.co/Ym1yoUrP0i;ÇOCUK TERÖRÜ;cocuktrr;2020-01-12T07:24:37.000Z;Sun Jan 12 07:24:37 +0000 2020;5533;371;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216259587856355328/pu/vid/320x400/bVJO88kJKlYrbLhH.mp4?tag=10 ;0;0;0
1216111839286824961;@1aldolan Eee ne yapalım sadet;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T21:37:11.000Z;Sat Jan 11 21:37:11 +0000 2020;0;0;tr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;;0;0;1
1216110978997391368;@1aldolan Ne yapalım;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T21:33:46.000Z;Sat Jan 11 21:33:46 +0000 2020;0;0;tr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Reply;;;0;0;1
1216110115943862272;Olalım bakalım pamuk https://t.co/2IyhLxfoXE;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T21:30:20.000Z;Sat Jan 11 21:30:20 +0000 2020;8861;558;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216109934863167490/pu/pl/u52U1i_H8mGt7yuu.m3u8?tag=10 ;0;0;0
1216098221639991297;@nasipetme Nerede bi piçlik buluyorsun amcaoğlu;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T20:43:04.000Z;Sat Jan 11 20:43:04 +0000 2020;24;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1216090105829523459;Keşke ben de sevmediğim insanlara duygularımı böyle belli edebilseydim https://t.co/kQzGPasEUB;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T20:10:49.000Z;Sat Jan 11 20:10:49 +0000 2020;1663;80;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216089731169165313/pu/vid/640x800/QdpP9QF6WNJKm1CJ.mp4?tag=10 ;0;0;0
1216073437527060480;Lösemi tedavisinden dönen çocuğa arkadaşlarının tepkisi. Mutluluk verici https://t.co/KBwl7Ev3w9;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T19:04:35.000Z;Sat Jan 11 19:04:35 +0000 2020;29209;1586;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216073356786774016/pu/vid/460x460/kuT7klCfw9JXN2bT.mp4?tag=10 ;0;0;0
1216062259413356547;Çok iyi yaaaaagsgaga https://t.co/c9zqzE4PLh;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T18:20:10.000Z;Sat Jan 11 18:20:10 +0000 2020;1728;130;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216062073085538304/pu/pl/vIJ0zJj1Ua_UIt2k.m3u8?tag=10 ;0;0;0
1216041257912406016;Günlük dozumuzu alalım https://t.co/QGUjiCnq6e;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T16:56:43.000Z;Sat Jan 11 16:56:43 +0000 2020;2966;175;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216041157848981507/pu/vid/480x480/GWnU_QpemqZlEwpi.mp4?tag=10 ;0;0;0
1216040213568479232;#ahmeteumutolalım https://t.co/0Y5TBtxasK;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T16:52:34.000Z;Sat Jan 11 16:52:34 +0000 2020;291;99;und;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Tweet;Photo;https://pbs.twimg.com/media/EOA-HaGXUAE-Oj8.jpg https://pbs.twimg.com/media/EOA-HaEXUAIoY7f.jpg ;0;1;0
1216022087523033089;Kararlarımı veriyorumdur https://t.co/XhSBqu98Ke;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T15:40:32.000Z;Sat Jan 11 15:40:32 +0000 2020;2033;143;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216021956551741440/pu/vid/720x1280/mcvh0wvs716mt0al.mp4?tag=10 ;0;0;0
1216007547989233665;Yine harika bir baba-kız videosu https://t.co/FjlSakRRBa;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T14:42:46.000Z;Sat Jan 11 14:42:46 +0000 2020;3119;206;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216006347789082625/pu/vid/320x400/f4sOFhOpIqaggg6q.mp4?tag=10 ;0;0;0
1216002868270026753;Soğuk kış aylarında yapılacak en güzel aktivite https://t.co/JnK8WKpU1N;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T14:24:10.000Z;Sat Jan 11 14:24:10 +0000 2020;1550;94;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1216002780319682560/pu/vid/640x800/H9JDJrXsjAqS8FGn.mp4?tag=10 ;0;0;0
1215995463595429888;Şu sıcacık baba-oğul diyaloğunu hatırlayalım https://t.co/DL3fIGweLI;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T13:54:45.000Z;Sat Jan 11 13:54:45 +0000 2020;3605;270;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215995269675962369/pu/vid/360x640/EORPCX4Iopi3HAvX.mp4?tag=10 ;0;0;0
1215988728407216129;@nasipetme @alternatifburc @efsoduyar @mevzukurtlere1 Biraz halka karış amcaoğlu;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T13:27:59.000Z;Sat Jan 11 13:27:59 +0000 2020;4;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;4
1215986809093541888;Benim de hayallerimle böyle oynadılar https://t.co/QDMnpKMAj6;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T13:20:21.000Z;Sat Jan 11 13:20:21 +0000 2020;1070;56;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215986758963417094/pu/vid/320x560/2bnKrRly6bk8Gm-e.mp4?tag=10 ;0;0;0
1215980699179782148;@nasipetme https://t.co/VtJQNal5b4;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T12:56:05.000Z;Sat Jan 11 12:56:05 +0000 2020;183;3;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;Photo;https://pbs.twimg.com/media/EOAIAGBWkAArZWU.jpg ;0;0;1
1215965461826998272;Unuttuğum bir şeyi hatırlayınca https://t.co/E35pFb0iKT;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T11:55:32.000Z;Sat Jan 11 11:55:32 +0000 2020;2523;117;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215965398618775553/pu/vid/320x320/nDngsCbK3AinImgD.mp4?tag=10 ;0;0;0
1215948755679285248;@Cumhur_Ozcelik Ababahaabahab;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:49:09.000Z;Sat Jan 11 10:49:09 +0000 2020;1;0;tl;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215948652197371904;@Ebrununbu Adam ülkede en büyük hırsızlardan biri;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:48:44.000Z;Sat Jan 11 10:48:44 +0000 2020;1;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215947437908594690;Şu kadar hayatı sevsek yeter https://t.co/j3yujCy3Xn;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:43:55.000Z;Sat Jan 11 10:43:55 +0000 2020;391;11;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215947346036568066/pu/vid/320x564/gSqPdEEKdwx5w60Y.mp4?tag=10 ;0;0;0
1215947034554970112;@1badguyyy Ona calamayacagi bir şey söyleyin agdhahh;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:42:18.000Z;Sat Jan 11 10:42:18 +0000 2020;0;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215946585911308293;Arkadaşlar tabiki videoları herkes alabilir burası sosyal medya görseller videolar hepimizin malı ama biosuna yazar yazmış bir adamın kendi cümleleriymiş gibi videoyu paylaşması doğru değil.;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:40:31.000Z;Sat Jan 11 10:40:31 +0000 2020;161;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;0
1215946032200273927;@AbsurtVotka Cümle kuramıyor mu bu adam ben video mu dedim yazar adam bir cümle kuramıyor mu;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:38:19.000Z;Sat Jan 11 10:38:19 +0000 2020;1;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;0
1215945869205417984;@Miray56305161 Videoyu alıp kendi bir şeyler yazabilir yazar adam bir cümle kurmaktan aciz;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T10:37:41.000Z;Sat Jan 11 10:37:41 +0000 2020;2;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215935941199699968;Adam Twitter'dan içerik çala çala 12 milyon oldu ya https://t.co/GgqmtAzX3N;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T09:58:14.000Z;Sat Jan 11 09:58:14 +0000 2020;802;8;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;Photo;https://pbs.twimg.com/media/EN_fSGbXkAELdcx.jpg https://pbs.twimg.com/media/EN_fSmHXsAA7A6i.jpg ;0;0;0
1215917004554678272;Günaydın https://t.co/5oxrEsb7ly;ÇOCUK TERÖRÜ;cocuktrr;2020-01-11T08:42:59.000Z;Sat Jan 11 08:42:59 +0000 2020;6862;268;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215916976410976257/pu/vid/480x480/k4oW0mjxg9iXaayP.mp4?tag=10 ;0;0;0
1215736135223271425;Stalklamak https://t.co/JxAaMwcAza;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T20:44:16.000Z;Fri Jan 10 20:44:16 +0000 2020;866;31;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215736055875371008/pu/vid/480x688/oV3Y4kwSch8BcCxx.mp4?tag=10 ;0;0;0
1215718287893585920;Bir şeyleri yolunu koymaya çalışıyorumdur: https://t.co/Mr9F5dLdDw;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T19:33:21.000Z;Fri Jan 10 19:33:21 +0000 2020;4638;496;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215718017264386049/pu/pl/5sfXtUL1WqRiAwgi.m3u8?tag=10 ;0;0;0
1215716598134267905;https://t.co/cdvht9Myq5;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T19:26:38.000Z;Fri Jan 10 19:26:38 +0000 2020;1455;73;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215716326456668170/pu/vid/360x638/WyrcascSIvW4n-9Y.mp4?tag=10 ;0;0;0
1215683609732034566;@nasipetme Amcaoğlu tatlılık terörü paylaşıyoruz daha ne istiyorsun;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T17:15:33.000Z;Fri Jan 10 17:15:33 +0000 2020;23;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215682779905777664;https://t.co/AfVI7divMI;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T17:12:15.000Z;Fri Jan 10 17:12:15 +0000 2020;3034;113;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Photo;https://pbs.twimg.com/media/EN75CPbWkAIfALe.jpg ;0;0;0
1215670921014497280;Harika bir baba-kız videosu daha https://t.co/69OTu6nOSc;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T16:25:08.000Z;Fri Jan 10 16:25:08 +0000 2020;5380;358;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215670588527861760/pu/vid/320x400/k3k6fyawl0Wt47CY.mp4?tag=10 ;0;0;0
1215664417670598658;@necektinTDK Fotoğrafı açarken çok korktum abi;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T15:59:17.000Z;Fri Jan 10 15:59:17 +0000 2020;64;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215663329794052096;"Finallerim çok iyi geçti, hepsinden geçiyorum inşallah
Final sonuçları: https://t.co/7Jx0nwhpba";ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T15:54:58.000Z;Fri Jan 10 15:54:58 +0000 2020;4364;314;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215662788615507969/pu/vid/640x800/dh_No80BhiYTGHfG.mp4?tag=10 ;0;0;0
1215649828291727360;@nasipetme Midem bulandı lann size reklam veren işletmenin aklını ...;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T15:01:19.000Z;Fri Jan 10 15:01:19 +0000 2020;121;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215638518627741698;Kedi terörü https://t.co/sLKhTEiZ3s;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T14:16:22.000Z;Fri Jan 10 14:16:22 +0000 2020;1082;57;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215638372519227392/pu/pl/0ZyD3dNUiGVH9Qpc.m3u8?tag=10 ;0;0;0
1215620216497020928;Neden anneciyiz https://t.co/Tjx9lFctg3;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T13:03:39.000Z;Fri Jan 10 13:03:39 +0000 2020;20653;1722;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215619931968036864/pu/vid/480x270/X9IwPCMNDSCGjY-X.mp4?tag=10 ;0;0;0
1215587661487976448;İzledikte sonra oluşan hemen evlenmeliyim hissi https://t.co/Z5cOT1aXT9;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T10:54:17.000Z;Fri Jan 10 10:54:17 +0000 2020;3470;198;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215587464376700928/pu/vid/360x450/gV0pD2jdS0CGkLCD.mp4?tag=10 ;0;0;0
1215559108025298944;Günaydın https://t.co/XT1Phtf1wz;ÇOCUK TERÖRÜ;cocuktrr;2020-01-10T09:00:50.000Z;Fri Jan 10 09:00:50 +0000 2020;2375;86;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215559001255051264/pu/vid/360x450/SnPxfkLmcOn2ZLIK.mp4?tag=10 ;0;0;0
1215381528160735240;@nasipetme Allah affetsin günah yazmasın çok itici;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T21:15:11.000Z;Thu Jan 09 21:15:11 +0000 2020;52;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215381388033253376;ARV https://t.co/4tr4nlLSPQ;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T21:14:38.000Z;Thu Jan 09 21:14:38 +0000 2020;2958;147;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215381326691360774/pu/vid/320x400/WL2l8dcef2HnYDN4.mp4?tag=10 ;0;0;0
1215366002541826068;Önümde yavaş yürüyenlere yapmak istediğim https://t.co/dEw4SpOh6C;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T20:13:30.000Z;Thu Jan 09 20:13:30 +0000 2020;4075;248;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215365940063371265/pu/vid/640x640/87Eqw77zzNY3e98a.mp4?tag=10 ;0;0;0
1215350772164112384;Makyaj yaparken gelen o mutluluk https://t.co/4uP89i6G9a;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T19:12:58.000Z;Thu Jan 09 19:12:58 +0000 2020;1488;106;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215350688286494720/pu/vid/320x568/03-2bVP8uUtxosUO.mp4?tag=10 ;0;0;0
1215323490347364353;Efsaneyi hatırlayalım https://t.co/ZIQKTd7zI8;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T17:24:34.000Z;Thu Jan 09 17:24:34 +0000 2020;6225;474;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215323417072803840/pu/vid/360x450/dOnxog7gAtzYtEGe.mp4?tag=10 ;0;0;0
1215323474182451209;@beautyterrorst İmmmm çok lezzetli görünüyor;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T17:24:30.000Z;Thu Jan 09 17:24:30 +0000 2020;1;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;0
1215309757516480512;Üşengeçlik seviyem https://t.co/Qat9DXrc2u;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T16:30:00.000Z;Thu Jan 09 16:30:00 +0000 2020;17140;1103;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215309672137228290/pu/vid/640x640/U7zdWV2_vh1BhN4o.mp4?tag=10 ;0;0;0
1215280857755373568;Ortamın güzelliği Ronaldo'nun tepkileri en çokta kardeşin alkışlaması aşırı pozitif https://t.co/55pBIfCuWM;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T14:35:09.000Z;Thu Jan 09 14:35:09 +0000 2020;2890;87;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215280666738352130/pu/vid/720x898/mlsprGbM2c8a1YO3.mp4?tag=10 ;0;0;0
1215268742168444929;Ya kızım ben belanın ta kendisiyim olmaz diyorum https://t.co/fwEdToYveG;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T13:47:01.000Z;Thu Jan 09 13:47:01 +0000 2020;1879;84;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215268673251880960/pu/pl/o2h_0OhcQVP91CsW.m3u8?tag=10 ;0;0;0
1215255762294968322;acun abi almanyadan geliyom beatbox yapcam https://t.co/AQ8R6bguTP;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T12:55:26.000Z;Thu Jan 09 12:55:26 +0000 2020;4845;299;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215255463346024448/pu/vid/640x640/FM7uVYQIeeilIir7.mp4?tag=10 ;0;0;0
1215246875185512449;Abi terörü https://t.co/cCJLcw9mmF;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T12:20:07.000Z;Thu Jan 09 12:20:07 +0000 2020;1677;80;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215246810534629377/pu/vid/320x400/IATBI_LgTNxT3T9h.mp4?tag=10 ;0;0;0
1215221589828153344;Esprimi kimse beğenmeyince ben de açıklama gereği duyuyorum https://t.co/4O5igUZfAR;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T10:39:39.000Z;Thu Jan 09 10:39:39 +0000 2020;942;36;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215221503966445568/pu/vid/368x270/c_pqzZV_5mWE0Lza.mp4?tag=10 ;0;0;0
1215214347888267264;@necektinTDK Çeviri alabilir miyiz;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T10:10:52.000Z;Thu Jan 09 10:10:52 +0000 2020;40;1;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215211780424814592;@ddogukk Bunlar samimi;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T10:00:40.000Z;Thu Jan 09 10:00:40 +0000 2020;0;0;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Reply;;;0;0;1
1215210765721972736;Sürekli telefona bakan meraklı kanka değil mi bu https://t.co/CWGDg9xPg6;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T09:56:38.000Z;Thu Jan 09 09:56:38 +0000 2020;3657;174;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215210672717430784/pu/vid/320x400/Jv_SZqwhRqgrRzJm.mp4?tag=10 ;0;0;0
1215180524303589377;Günaydın https://t.co/VmbtBcxGoz;ÇOCUK TERÖRÜ;cocuktrr;2020-01-09T07:56:28.000Z;Thu Jan 09 07:56:28 +0000 2020;2984;192;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215180500714868736/pu/vid/480x480/Kg9icaoledaaGvPC.mp4?tag=10 ;0;0;0
1215013204977319936;ARV https://t.co/UOTZP6HaFs;ÇOCUK TERÖRÜ;cocuktrr;2020-01-08T20:51:36.000Z;Wed Jan 08 20:51:36 +0000 2020;709;19;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215013118197272586/pu/vid/480x480/tLzwtUdsJnucOna5.mp4?tag=10 ;0;0;0
1215002753895936002;Ağzına tükürürüm https://t.co/lvQ6biRTXo;ÇOCUK TERÖRÜ;cocuktrr;2020-01-08T20:10:04.000Z;Wed Jan 08 20:10:04 +0000 2020;1131;58;tr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1215002702251470848/pu/pl/LQkfruSuajrhRjQn.m3u8?tag=10 ;0;0;0
1214975432430379008;https://t.co/NgW7FrGWtN;ÇOCUK TERÖRÜ;cocuktrr;2020-01-08T18:21:30.000Z;Wed Jan 08 18:21:30 +0000 2020;1691;45;und;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Tweet;Video;https://video.twimg.com/ext_tw_video/1214975319368781830/pu/vid/576x848/qLo02kXdzrHFuIXH.mp4?tag=10 ;0;0;0
